# Last modified: 07-11-2017@22:04:34
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_388t1	ACTC1	15	-1	34788096	34795726	34788096-34790555,34791114-34791295,34792090-34792281,34792408-34792569,34793245-34793569,34794680-34794830,34795506-34795726	LRG_388p1	34790412	34794808
LRG_389t1	MYH6	14	-1	23381990	23408277	23381990-23382063,23382428-23382562,23383225-23383320,23384442-23384717,23384916-23385041,23385928-23386131,23386315-23386623,23387529-23387653,23387758-23387923,23388155-23388338,23388859-23389055,23389393-23389511,23389593-23389719,23390057-23390446,23392562-23392652,23392912-23393057,23393342-23393518,23393666-23393908,23394068-23394323,23396284-23396420,23396694-23396817,23396963-23397080,23397170-23397257,23397543-23397613,23398728-23399037,23400256-23400426,23400709-23400977,23402464-23402602,23402697-23402800,23403348-23403446,23403715-23403778,23404296-23404388,23404711-23404822,23405100-23405127,23405223-23405379,23405627-23405770,23407023-23407236,23407576-23407608,23408253-23408277	LRG_389p1	23382040	23407223
LRG_390t1	PLN	6	1	118548279	118560424	118548279-118548392,118558825-118560424	LRG_390p1	118558922	118559080
LRG_391t1	TTN	2	-1	178525989	178807423	178525989-178527307,178527446-178527748,178528274-178528427,178528528-178529219,178529960-178530116,178530241-178535849,178535982-178536575,178536938-178537243,178537342-178537917,178538540-178538839,178538946-178539251,178539382-178539966,178540068-178540370,178541282-178541584,178542264-178542563,178542662-178542949,178543069-178543662,178543834-178544115,178544201-178544506,178545388-178545693,178545820-178546116,178546212-178546502,178546600-178546905,178547003-178547305,178547407-178549473,178549570-178549869,178549986-178550273,178550967-178551260,178551630-178553396,178553502-178553807,178553914-178554216,178554453-178554752,178554865-178555152,178556848-178557144,178557253-178557555,178557648-178558235,178558341-178558637,178559311-178576416,178576529-178576831,178576923-178577510,178577602-178577898,178577988-178578185,178578611-178578715,178578806-178579393,178579561-178579848,178579939-178580229,178580322-178580609,178581499-178581804,178581906-178582208,178582296-178582592,178582940-178583227,178583607-178583906,178584276-178584578,178584669-178584968,178585072-178585347,178586505-178586807,178587118-178587417,178587516-178587800,178587899-178588219,178588538-178591504,178591599-178591892,178591978-178592277,178592379-178592660,178592775-178593083,178593173-178593475,178593568-178593867,178593961-178594242,178594344-178594646,178595507-178595809,178597538-178597819,178597908-178598058,178598506-178598654,178598748-178599062,178599146-178599445,178599554-178599850,178600854-178601171,178601265-178601564,178601658-178601787,178601882-178601914,178602002-178602150,178602282-178602590,178603876-178604305,178604708-178604898,178604987-178605295,178605414-178605713,178607021-178607314,178607401-178607685,178607785-178608081,178608178-178608477,178608606-178608908,178609208-178609570,178609684-178609986,178610090-178610389,178610993-178611271,178611372-178611677,178611758-178611954,178612057-178612162,178612277-178612576,178612773-178613072,178613161-178613276,178613751-178613937,178614052-178614348,178614466-178614753,178614847-178614968,178615307-178615484,178615641-178615788,178616479-178616630,178616729-178617013,178617120-178617234,178617325-178617512,178617779-178618081,178618189-178618491,178618584-178618853,178619621-178619887,178619988-178620112,178620217-178620625,178620715-178620993,178621102-178621368,178621475-178621741,178621840-178622008,178622670-178622767,178624465-178624731,178625273-178625396,178629301-178629443,178630241-178630367,178630804-178630943,178631034-178631300,178632147-178632413,178632526-178632792,178632918-178633044,178633187-178633326,178633413-178633676,178633817-178634083,178634366-178634629,178634723-178634849,178635165-178635304,178635440-178635715,178635963-178636241,178636398-178636799,178637369-178637419,178639699-178639788,178640048-178640110,178640541-178640630,178641241-178641315,178642237-178642317,178644548-178644616,178645920-178646030,178646485-178646559,178647064-178647144,178647381-178647464,178649248-178649331,178649554-178649631,178649817-178649894,178650164-178650271,178650751-178650834,178651243-178651320,178651453-178651536,178651666-178651749,178651884-178651967,178652096-178652179,178652264-178652347,178652458-178652541,178652653-178652736,178652848-178652931,178653041-178653124,178653238-178653321,178653427-178653507,178653621-178653701,178653817-178653897,178654012-178654095,178654208-178654291,178654445-178654534,178654745-178654828,178654912-178654995,178657498-178657581,178657687-178657767,178657881-178657961,178658077-178658157,178658272-178658355,178658468-178658551,178658705-178658794,178659005-178659088,178659172-178659255,178661759-178661842,178661948-178662028,178662142-178662222,178662338-178662418,178662533-178662616,178662729-178662812,178662966-178663055,178663266-178663349,178663433-178663516,178663627-178663710,178663819-178663902,178664015-178664098,178664460-178664537,178664654-178664737,178664852-178664926,178665377-178665460,178665708-178665791,178666824-178666901,178667236-178667319,178667442-178667525,178667638-178667721,178669373-178669447,178669592-178669675,178670218-178670295,178671090-178671170,178671971-178672267,178672407-178672481,178672635-178672703,178673633-178673710,178674314-178674409,178675039-178675113,178675671-178675754,178675921-178675995,178677201-178677287,178677621-178677917,178678125-178678208,178678414-178678497,178678747-178678830,178679339-178679416,178679599-178679682,178679894-178680055,178680254-178680331,178681079-178681171,178681376-178681450,178681661-178681738,178682697-178682903,178683211-178683291,178683999-178684082,178684330-178684413,178684666-178684749,178684906-178684989,178685253-178685330,178685518-178685598,178688111-178688224,178688677-178688778,178689053-178689136,178689290-178689373,178689515-178689595,178689813-178689896,178692016-178692099,178692497-178692580,178693609-178693689,178693922-178694008,178694599-178694676,178694829-178694906,178695348-178695410,178695865-178696269,178697121-178697168,178698843-178698914,178701120-178701203,178701528-178701587,178702040-178702066,178702168-178702245,178702454-178702663,178704147-178704407,178704510-178704777,178704877-178704966,178705174-178705357,178706454-178706739,178706862-178706954,178707526-178707813,178709566-178709856,178710635-178710922,178711062-178711349,178711944-178712222,178712315-178712593,178712697-178712975,178713085-178713372,178713897-178714175,178714292-178714573,178714986-178715264,178715493-178715774,178717095-178717382,178717523-178717810,178717943-178718221,178718322-178718600,178718695-178718973,178719164-178719451,178719554-178719832,178719983-178720264,178720385-178720663,178720921-178721202,178721847-178722134,178722259-178722546,178722659-178722937,178723046-178723324,178723418-178723696,178723856-178724143,178724260-178724538,178725368-178725649,178725768-178726046,178727090-178727371,178727585-178727863,178728110-178728397,178728500-178728778,178728891-178729169,178729288-178729566,178729664-178729945,178730093-178730371,178730505-178730792,178730925-178731203,178731305-178731583,178731693-178731971,178732066-178732347,178732440-178732718,178732834-178733121,178733239-178733517,178733614-178733892,178734328-178734606,178734707-178734988,178735511-178736074,178738082-178738360,178739141-178741921,178753124-178753180,178756222-178756797,178757542-178757916,178758984-178759172,178764177-178764302,178764527-178764811,178766381-178766612,178767759-178767924,178768014-178768155,178768673-178768933,178769679-178769939,178770060-178770320,178770412-178770675,178771211-178771471,178773109-178773369,178773462-178773725,178773838-178774110,178774207-178774473,178774921-178775202,178775356-178777049,178777149-178777317,178777420-178777584,178777704-178777975,178778874-178779118,178779229-178779462,178780000-178780205,178781121-178781263,178782212-178782427,178782539-178782602,178782806-178783064,178783720-178783785,178784070-178784351,178785620-178785742,178785848-178786141,178789360-178789497,178789978-178790115,178790708-178790845,178792072-178792197,178793404-178793541,178794399-178794551,178794922-178795252,178799487-178799731,178799825-178799910,178800395-178800682,178802138-178802341,178804552-178804655,178807212-178807423	LRG_391p1	178527012	178804642
LRG_391t2	TTN	2	-1	178744405	178807423	178744405-178752039,178753124-178753180,178758984-178759172,178764177-178764302,178764527-178764811,178766381-178766612,178767759-178767924,178768014-178768155,178768673-178768933,178769679-178769939,178770060-178770320,178770412-178770675,178771211-178771471,178773109-178773369,178773462-178773725,178773838-178774110,178774207-178774473,178774921-178775202,178775356-178777049,178777149-178777317,178777420-178777584,178777704-178777975,178778874-178779118,178779229-178779462,178780000-178780205,178781121-178781263,178782212-178782427,178782539-178782602,178782806-178783064,178783720-178783785,178784070-178784351,178785620-178785742,178785848-178786141,178789360-178789497,178789978-178790115,178790708-178790845,178792072-178792197,178793404-178793541,178794399-178794551,178794922-178795252,178799487-178799731,178799825-178799910,178800395-178800682,178802138-178802341,178804552-178804655,178807212-178807423	LRG_391p2	178745585	178804642
LRG_392t1	MYLK2	20	1	31819375	31834697	31819375-31819428,31819533-31819632,31820126-31820546,31821439-31821737,31823477-31823582,31824259-31824352,31826605-31826714,31826797-31826938,31830819-31830889,31831013-31831141,31831703-31831855,31832004-31832136,31833717-31834697	LRG_392p1	31819581	31833797
LRG_393t1	MYL2	12	-1	110910819	110920600	110910819-110911175,110913096-110913144,110913246-110913324,110914186-110914290,110915715-110915790,110919104-110919193,110920527-110920600	LRG_393p1	110911077	110920529
LRG_394t1	JPH2	20	-1	44111697	44187578	44111697-44113503,44114782-44114876,44115665-44116386,44118505-44118623,44159618-44160407,44186327-44187578	LRG_394p1	44114796	44186705
LRG_395t1	MYL3	3	-1	46857867	46863483	46857867-46858101,46858231-46858272,46858384-46858461,46859475-46859648,46860676-46860825,46860960-46860987,46863262-46863483	LRG_395p1	46858244	46863390
LRG_396t1	MYOZ2	4	1	119135784	119187789	119135784-119135982,119136512-119136601,119150872-119151041,119158022-119158151,119164211-119164394,119185966-119187789	LRG_396p1	119136526	119186200
LRG_397t1	DSG2	18	1	31498064	31548851	31498064-31498296,31518239-31518274,31519803-31519937,31520803-31520964,31521099-31521243,31522083-31522249,31524448-31524585,31524703-31524888,31530987-31531252,31535270-31535412,31536202-31536429,31538751-31538978,31541193-31541314,31542520-31542852,31545721-31548851	LRG_397p1	31498252	31546743
LRG_398t1	PKP2	12	-1	32790746	32896846	32790746-32792492,32792644-32792731,32796109-32796298,32802403-32802556,32821356-32821529,32822467-32822631,32824045-32824162,32841028-32841205,32843182-32843313,32850766-32850973,32868927-32869062,32877846-32878543,32878920-32879032,32896509-32896846	LRG_398p1	32792424	32896731
LRG_399t1	TGFB3	14	-1	75958099	75981749	75958099-75959345,75960923-75961076,75963316-75963487,75965588-75965695,75971126-75971255,75971555-75971718,75980542-75981749	LRG_399p1	75959187	75980893
LRG_400t1	DSC2	18	-1	31065976	31102425	31065976-31068212,31068299-31068344,31068894-31069151,31070726-31070850,31071605-31071841,31074683-31074907,31079847-31079989,31080096-31080352,31082238-31082423,31082926-31083060,31086576-31086742,31087669-31087813,31089439-31089594,31091028-31091147,31092101-31092300,31093559-31093643,31101903-31102425	LRG_400p1	31068309	31101971
LRG_401t1	JUP	17	-1	41754607	41786712	41754607-41755432,41755730-41755895,41756175-41756214,41757415-41757536,41757634-41757784,41758399-41758518,41758715-41758870,41762983-41763321,41764713-41764816,41764923-41765067,41767379-41767580,41768969-41769207,41769418-41769677,41771647-41771862,41786588-41786712	LRG_401p1	41755744	41771854
LRG_401t2	JUP	17	-1	41754607	41786712	41754607-41755895,41756175-41756214,41757415-41757536,41757634-41757784,41758399-41758518,41758715-41758870,41762983-41763321,41764713-41764816,41764923-41765067,41767379-41767580,41768969-41769207,41769418-41769677,41771647-41771862,41786588-41786712	LRG_401p2	41755744	41771854
LRG_402t1	RYR2	1	1	237042402	237833988	237042402-237042569,237270497-237270616,237330878-237330982,237355965-237355985,237364358-237364372,237369534-237369608,237374717-237374795,237377323-237377435,237387281-237387380,237388087-237388183,237417049-237417123,237423092-237423248,237441319-237441483,237445401-237445522,237454391-237454574,237456600-237456735,237469092-237469187,237491806-237491924,237492954-237493087,237496511-237496752,237500711-237500903,237503289-237503505,237506710-237506814,237511688-237511791,237530427-237530510,237548431-237548590,237550544-237550691,237566567-237566775,237569145-237569319,237589793-237590001,237590640-237590992,237591739-237591853,237593476-237593636,237595498-237595657,237602025-237602111,237610762-237610988,237614039-237614843,237617286-237617486,237623765-237623870,237625661-237625804,237627807-237628080,237631427-237631541,237633578-237633710,237634889-237634992,237638357-237638492,237639015-237639201,237640897-237641002,237643327-237643447,237648444-237648613,237649877-237650097,237651411-237651501,237654274-237654414,237655821-237655984,237657944-237658022,237659985-237660074,237660810-237660947,237666512-237666589,237667883-237667958,237674096-237674219,237674731-237674846,237678048-237678112,237680456-237680577,237687455-237687504,237698965-237699025,237700229-237700467,237701978-237702059,237705213-237705343,237706949-237707269,237708858-237709098,237709480-237709567,237711745-237711837,237717198-237717368,237718462-237718521,237723128-237723262,237726273-237726308,237727087-237727199,237730260-237730356,237732046-237732149,237733705-237733756,237742296-237742349,237756288-237756387,237757697-237757776,237759776-237759852,237760955-237761028,237770807-237770887,237772012-237772100,237773520-237773648,237778666-237778770,237781565-237781646,237783675-237784972,237785969-237786036,237787988-237788135,237791429-237791515,237792105-237792323,237793867-237793997,237795289-237795331,237798037-237798170,237801856-237801916,237806137-237806283,237808901-237809035,237819036-237819192,237828381-237828445,237830530-237830630,237831514-237831565,237832552-237833988	LRG_402p1	237042522	237832647
LRG_403t1	BMP10	2	-1	68865481	68871517	68865481-68866571,68871025-68871517	LRG_403p1	68865631	68871358
LRG_404t1	CASQ2	1	-1	115700003	115768805	115700003-115701426,115702921-115702995,115705192-115705292,115717840-115717894,115725508-115725553,115726992-115727122,115732901-115732974,115738224-115738335,115740728-115740828,115744828-115744912,115768308-115768805	LRG_404p1	115701241	115768541
LRG_405t1	CHRM2	7	1	136869085	137017024	136869085-136869173,136869261-136869418,136992187-136992264,137014820-137017024	LRG_405p1	137014866	137016266
LRG_405t2	CHRM2	7	1	136868652	137017024	136868652-136868992,136869261-136869418,136992187-136992264,137014820-137017024	LRG_405p2	137014866	137016266
LRG_406t1	COX15	10	-1	99708748	99732666	99708748-99714718,99716348-99716461,99718346-99718500,99720987-99721068,99723956-99724123,99726968-99727154,99727441-99727563,99729553-99729734,99731960-99732666	LRG_406p1	99714587	99732049
LRG_406t2	COX15	10	-1	99708748	99732666	99708748-99713479,99716348-99716461,99718346-99718500,99720987-99721068,99723956-99724123,99726968-99727154,99727441-99727563,99729553-99729734,99731960-99732666	LRG_406p2	99713414	99732049
